GOID
3102126242
3102132427
3102132429
3102132430
3102132436
3102132437
3102132439
3102132440
3102132441
3102132445
3102132447
3102132448
3102147884
3102147887
3102147888
3102190296
3102190505
3102191404
3102196357
3102196358
3102227066
3102227069
3102227070
3102266728
3102266743
3102276436
3102289917
3102294361
3102301730
3102310772
3102310775
3102322076
3102334989
3102334991
3102334992
3102334993
3102334994
3102334997
3102334998
3102335000
3102342240
3102342241
3102342242
3102364986
3102385977
3102434391
3102434398
3102451517
3102451518
3102451522
3102460203
3102460205
3102460209
3102509049
3102509052
3102520639
3102537352
3102537353
3199865065
3199875598
3199875599
3199876051
3199886091
3199932734
3199932735
3199932814
3199939062
3199939063
3199939064
3199939065
3199941455
3199953587
3199954316
3199954340
3199962205
3199967065
3199968654
3199968658
3200004108
3200004110
3200004186
3200004188
3200004862
3200006567
3200008184
3200010434
3200011289
3200040789
3200040790
3200040791
3200062183
3200063953
3200063954
3200068657
3200073385
3200073386
3200076244
3200082154
3200082155
3200082157
3200107386
3200119379
3200124271
3200124272
3200128240
3200140327
3200164118
3200164124
3200164130
3200164153
3200230158
3200247656
3200248583
3200300101
3200300132
3200300138
3200300160
3200348996
3200349045
3200349499
3200349500
3200349507
3200349509
3200349510
3200349511
3200349512
3200349513
3200349514
3200349515
3200367823
3200375622
3200375650
3200386739
3200403583
3200403584
3200403735
3200415526
3200441791
3200470433
3200482172
3200482173
3200503722
3200544556
3200547139
3200568792
3200607191
3200607192
3200616327
3200616328
3200626830
3200626831
3200670977
3200670986
3200671016
3200671017
3200698307
3200698309
3200699344
3200700807
3200700809
3200700836
3200701061
3200745814
3200745815
3200829184
3200846363
3200846364
3200846367
3200854831
3200860570
3200860572
3200860574
3200877849
3200923686
3200923688
3200928991
3200928993
3200943607
3200943609
3200954415
3200954607
3200955070
3200958350
3200984643
3200993694
3200993696
3200994262
3201003801
3201003804
3201003807
3201003810
3201054452
3201054453
3201054454
3201054455
3201054456
3201054457
3201054668
3201054933
3201054934
3201054938
3201067069
3201067070
3201073923
3201084164
3201084167
3201094175
3201094176
3201113626
3201114432
3201123693
3201123695
3201123696
3201124195
3201124196
3201124198
3201124247
3201139204
3201139206
3201139207
3201139208
3201139209
3201139792
3201139793
3201139906
3201139907
3201139908
3201155457
3201155458
3201168331
3201179643
3201179747
3201179748
3201179774
3201179777
3201202399
3201202401
3201242873
3201242874
3201261490
3201298202
3201333795
3201334164
3201334165
3201334166
3201334167
3201334168
3201334256
3201335013
3201335014
3201335015
3201336924
3201337394
3201337395
3201337396
3201347662
3201347751
3201347753
3201347856
3201348901
3201348902
3201348903
3201348975
3201348982
3201348983
3201396264
3201414622
3201415893
3201415895
3201415896
3201415898
3201419817
3201419818
3201419819
3201544123
3201544124
3201546636
3201546943
3201546945
3201546946
3201546947
3181904096
3181907707
3181908975
3181908992
3181918668
3181934526
3181948150
3181948151
3181948152
3181948153
3181966675
3181975810
3181975811
3182029005
3182170368
3182224498
3182224499
3182224500
3182224503
3182224504
3182239680
3182239681
3182274639
3182274641
3182301476
3182301477
3182301478
3182301479
3182301480
3182301481
3182301482
3182331015
3182333581
3182333582
3182333731
3182333740
3182333788
3182333792
3182333794
3182333796
3182333833
3182333946
3182334058
3182334059
3182334091
3182334166
3182334168
3182334169
3182334172
3182334173
3182334180
3182334181
3182334221
3182334252
3182334355
3182334356
3182334379
3182334380
3182334381
3182334454
3182334480
3182334481
3182334482
3182334483
3182334499
3182334501
3182334502
3182334503
3182334526
3182334577
3182336007
3182336008
3182336009
3182337698
3182337699
3182520646
3182520728
3182548947
3182652775
3182685423
3182691453
3182691481
3182691483
3182698804
3182720670
3182896826
3182908498
3182918058
3182922582
3182922583
3183007482
3183010589
3183018869
3183025112
3183065611
3183131330
3183146785
3183195270
3183279987
3183294462
3183294463
3183302047
3183331122
3183331125
3183344505
3183344507
3183357758
3183399921
3183399923
3183488860
3183548686
3183548687
3183548701
3183548703
3183548719
3183612559
3184016092
3184016122
3184016126
3184016204
3184016275
3184016276
3184016278
3184016282
3184016285
3184021518
3184021519
3184021520
3184021521
3184021522
3184021524
3184021525
3184021526
3184021527
3184042773
3184042775
3184048450
3184078916
3184078917
3184079058
3184103005
3184103007
3184103012
3184120899
3184158959
3184183365
3184183367
3184183369
3184195004
3184195005
3184195006
3184210106
3184210107
3184223417
3184226423
3184226424
3184227823
3184267389
3184294919
3184294920
3184294921
3184298296
3184311789
3184311792
3184311793
3184311795
3184311796
3184311797
3184375483
3184375486
3184376374
3184403534
3184403536
3184413465
3184413466
3184430069
3184485236
3184485237
3184485250
3184485275
3184485276
3184485277
3184485290
3184485291
3184545613
3184588708
3184588709
3184588710
3184609830
3184609831
3184609832
3184609833
3184637242
3184654610
3184654633
3184654659
3184669458
3184669459
3184706924
3184752924
3184812412
3184812413
3184812414
3184812415
3184812416
3184812418
3184828767
3184834561
3184837838
3184837840
3184845567
3184845572
3184845575
3184876771
3184908981
3184908984
3184908986
3184918736
3184939077
3184961680
3185008540
3185008611
3185008624
3185059833
3185059835
3185059836
3185093614
3185135180
3185135181
3112466477
3112475181
3112475182
3112493268
3112493270
3112500635
3112500636
3112508952
3112508959
3112531018
3112540622
3112548836
3112548838
3112548844
3112548848
3112548855
3112548856
3112574235
3112574236
3112574237
3112574241
3112582971
3112582972
3112582973
3112598629
3112598630
3112609969
3112621220
3112624989
3112624990
3112628104
3112628105
3112642799
3112654979
3112654981
3112692249
3112692251
3112743222
3112754820
3112763531
3112763532
3112763533
3112763536
3112763537
3112763540
3112763541
3112778014
3112778022
3112778023
3112778025
3112798316
3112808590
3112808595
3112823039
3112835408
3112835414
3112835416
3112835417
3112835425
3112843402
3112843403
3112843404
3112843410
3112878754
3112897413
3112897421
3112908709
3112918455
3112918457
3112949931
3112949935
3112949937
3112950169
3112950175
3112959523
3113046827
3113056685
3113062420
3113085855
3113095377
3113105308
3113105309
3113175233
3113175236
3113188107
3113188108
3113267997
3113267998
3113267999
3113268003
3113268004
3113268005
3113268006
3113277958
3113322718
3113322719
3113322721
3113322724
3113367189
3113370240
3113375487
3113382062
3113382063
3113386986
3113388232
3113393258
3113393259
3113393260
3113393261
3113448663
3113448664
3113448666
3113453061
3113453063
3113454832
3113455618
3113455619
3113459015
3113469248
3113501556
3113521368
3113526258
3113531426
3113531430
3113531433
3113531435
3113531439
3113537735
3113542065
3113542069
3113546097
3113546098
3113546099
3113546107
3113546109
3113603208
3113603213
3113710645
3113710649
3113710651
3113794833
3113809993
3113809999
3113810002
3113810007
3113821796
3113821797
3113821804
3113825192
3113825193
3113825194
3113825195
3113825197
3113828321
3113829845
3113829846
3113845533
3113845535
3113845537
3113860276
3113902607
3113902608
3113902609
3113902610
3113902611
3113902612
3114061018
3114093922
3114093926
3114093935
3114093936
3114093938
3114099977
3114099980
3114106145
3114106147
3114106150
3114106152
3114106153
3114106159
3114106161
3114106162
3114106166
3114110316
3114113292
3114113293
3114119457
3114119458
3114119459
3114119460
3114126756
3114131249
3114135518
3114135519
3114135520
3114149858
3114149864
3114149870
3114208999
3114209001
3114213028
3114213032
3114225945
3114225948
3114225951
3114225952
3114241940
3114241942
3114247288
3114247289
3114251915
3114256444
3114256446
3114256449
3114256452
3114269609
3114269610
3114272742
3114287368
3114300919
3114300945
3114326793
3114399342
3114399346
3114399348
3114399350
3196084807
3196084808
3196084809
3196084810
3196094972
3196095127
3196108580
3196108760
3196108765
3196147156
3196148518
3196188381
3196310615
3196392401
3196556022
3196570221
3196591300
3196591999
3196592000
3196619805
3196621028
3196621029
3196635835
3196635838
3196660128
3196675364
3196675549
3196691255
3196693911
3196693912
3196699894
3196702461
3196704877
3196741207
3196753138
3196753140
3196753141
3196759945
3196759946
3196783715
3196783716
3196802576
3196808346
3196808347
3196817276
3196817279
3196817281
3196880329
3196896717
3196896718
3196896719
3196896720
3196896721
3196896722
3196896723
3196896725
3196896726
3196921170
3196921171
3196928012
3196955507
3196955511
3196955523
3197010564
3197061059
3197155561
3197211576
3197212954
3197222199
3197396449
3197396876
3197396879
3197398552
3197483382
3197636080
3197659374
3197711415
3197711416
3197711422
3197776683
3197784589
3197784590
3197784592
3197784595
3197794903
3197797664
3197799840
3197841614
3197855399
3197862689
3197872568
3197872593
3197874184
3197874186
3197911408
3197932928
3197932931
3197954421
3197993744
3198035713
3198035715
3198035716
3198041869
3198041876
3198041877
3198052077
3198052197
3198052198
3198052253
3198052278
3198052289
3198104553
3198104570
3198104656
3198123318
3198147239
3198147303
3198147305
3198182989
3198219763
3198232466
3198331382
3198359276
3198414821
3198482711
3198482714
3198496660
3198496661
3198607609
3198607611
3198607640
3198652002
3198761762
3198761763
3198761764
3198804019
3198835562
3198835571
3198855768
3198864604
3198864605
3198910927
3199075610
3199075611
3199076387
3199076388
3199076392
3199080295
3199080296
3199080297
3199080300
3199512738
3199512752
3199512755
3199512758
3199512763
3199600603
3199600604
3199602779
3199602807
3199602813
3199602820
3199825954
3199826270
3199826349
3199832052
3199834895
3199835267
3199835574
3199835594
3199835692
3199835816
3199835865
3199835887
3199835889
3199836031
3199836330
3199836333
3199836369
3199837243
3199837244
3199837245
3199837247
3199838406
3199839235
3199839376
3199839378
3199839379
3199839383
3199839399
3199839400
3199839642
3199839644
3199839647
3199839650
3199842959
3199853581
3199853582
3199864259
3199864261
3199864262
3199865064
3233436641
3233461859
3233467715
3233470390
3233481463
3233489761
3233489762
3233514059
3233647716
3233650238
3233650240
3233650242
3233650243
3233651487
3233673927
3233684247
3233715295
3233715296
3233721656
3233721658
3233749038
3233755488
3233755528
3233755538
3233755540
3233755542
3233810014
3233827828
3233827829
3233833170
3233841203
3233841204
3233841205
3233841206
3233886941
3233896020
3233906324
3233908874
3233908875
3233911664
3233915616
3233923264
3233923397
3233923398
3233925761
3233928531
3233928532
3233928533
3233928534
3233928535
3233928537
3233934118
3233943056
3233956968
3233956992
3233957013
3233972658
3233980135
3233980136
3233980139
3233989063
3233989064
3233989065
3234006573
3234006574
3234031072
3234031131
3234032130
3234035493
3234035495
3234035497
3234035498
3234035499
3234035500
3234035502
3234035891
3234035892
3234039063
3234043923
3234043929
3234050731
3234050734
3234074891
3234109457
3234109458
3234131077
3234140686
3234153258
3234153270
3234153273
3234153275
3234170065
3234170066
3234170067
3234170069
3234170070
3234170071
3234170072
3234170073
3234173363
3234173364
3234178486
3234178561
3234178562
3234178564
3234194353
3234194355
3234207755
3234207756
3234212526
3234216830
3234216834
3234243742
3234244320
3234244372
3234253762
3234253767
3234253768
3234253840
3234253843
3234257934
3234257936
3234274730
3234294061
3234296827
3234326622
3234336844
3234336845
3234336847
3234336849
3234336851
3234336852
3234336855
3234351990
3234351997
3234352002
3234352006
3234352008
3234391200
3234391201
3234391202
3234391204
3234413607
3234413609
3234413610
3234413612
3234415776
3234418234
3234418632
3234446829
3234446852
3234446853
3234542606
3234543465
3234543501
3234543508
3234554311
3234554314
3234554318
3234554320
3234554322
3234580506
3234594749
3234594751
3234594753
3234594754
3234594756
3234594758
3234594759
3234594761
3234609883
3234609884
3234609885
3234609886
3234622789
3234677825
3234677826
3234680659
3234680660
3234680662
3234680663
3234680667
3234684405
3234695497
3234704075
3234716663
3234716682
3234716685
3234719038
3234719039
3234728459
3234728460
3234728461
3234728462
3234728464
3234739389
3234739523
3234739570
3234739673
3234739796
3234742937
3234745288
3234745290
3234746496
3234749995
3234749996
3234749997
3234765650
3234765651
3234787679
3234796553
3234796557
3234806453
3234813137
3234830672
3234830675
3234866513
3234887961
3234887962
3234951827
3234983937
3234983939
3234983940
3234983942
3234983944
3234983946
3234994643
3234994682
3234994726
3234994955
3234994956
3234994957
3234994958
3234994960
3234994961
3234994962
3234994963
3234994964
3234994966
3234994968
3234996812
3234996827
3234996837
3234997424
3234997425
3169764131
3169775393
3169775394
3169782021
3169789684
3169799524
3169804522
3169805888
3169805889
3169810342
3169810343
3169856287
3169856376
3169863461
3169866659
3169879350
3169884090
3169885982
3169891063
3169891064
3169900738
3169939648
3169944749
3169944750
3169969269
3169979928
3169979929
3169990980
3169990981
3169990982
3169990986
3169990987
3169990988
3169990989
3170008828
3170060893
3170060894
3170060895
3170149064
3170151114
3170200284
3170222543
3170251079
3170259096
3170259206
3170259210
3170269469
3170269470
3170299359
3170348731
3170348732
3170478767
3170478871
3170479113
3170511949
3170512007
3170512030
3170522238
3170613960
3170613963
3170613965
3170613966
3170613967
3170644018
3170644020
3170644021
3170644022
3170644023
3170678768
3170718314
3170746328
3170746330
3170752349
3170752351
3170752352
3170752353
3170752354
3170784307
3170784308
3170784310
3170839572
3170839574
3170839575
3170851519
3170851521
3170851522
3170851523
3170860074
3170860075
3170868756
3170868757
3170875524
3170904945
3170908747
3170908748
3170919073
3170945321
3170945325
3170950067
3170964717
3170964719
3170976434
3170976437
3171007268
3171008089
3171008145
3171021685
3171024519
3171024548
3171024565
3171025032
3171030258
3171041765
3171052106
3171061496
3171070557
3171070558
3171080941
3171080942
3171102379
3171132398
3171133082
3171139556
3171173550
3171173746
3171173772
3171174388
3171179006
3171187230
3171187231
3171187232
3171215742
3171215743
3171215744
3171215746
3171215748
3171234106
3171234107
3171234108
3171240744
3171259326
3171295282
3171295283
3171295284
3171295285
3171308046
3171310826
3171315907
3171316825
3171316826
3171336770
3171336771
3171351030
3171356049
3171356050
3171356051
3171373941
3171386895
3171386897
3171386898
3171409546
3171423267
3171423334
3171423374
3171423406
3171434859
3171451685
3171451715
3171451723
3171452095
3171458642
3171479968
3171485490
3171485578
3171494716
3171494717
3171494720
3171494721
3171494722
3171494724
3171494725
3171503457
3171504999
3171525758
3171531676
3171550107
3171573668
3171631168
3171631169
3171647654
3171667196
3171667197
3171675365
3171690433
3171690434
3171690435
3171690436
3171690438
3171690439
3171690440
3171690441
3171690442
3171690443
3171756841
3171756843
3171756844
3171770654
3171791081
3171791082
3171805377
3171831781
3171846357
3171849205
3171851208
3171851307
3171864097
3171896635
3171896711
3171896732
3171896734
3171896743
3171903322
3171903325
3171908712
3171908713
3171908714
3171930575
3171930578
3171930581
3171935498
3171944841
3179892322
3179899693
3179912245
3179912552
3179912554
3179915254
3179919856
3179937126
3179939741
3179946245
3179946246
3179952485
3179965182
3179968352
3180068726
3180091690
3180091691
3180152629
3180171078
3180174822
3180174823
3180187415
3180226406
3180239324
3180239328
3180246692
3180318569
3180318574
3180328099
3180328100
3180337968
3180349568
3180349569
3180360736
3180365214
3180376166
3180376171
3180378839
3180380359
3180380360
3180381602
3180435052
3180435053
3180435054
3180435056
3180435059
3180438937
3180494234
3180494369
3180510507
3180520833
3180545859
3180545860
3180545861
3180545862
3180554594
3180555983
3180558250
3180561021
3180581384
3180581385
3180581386
3180637299
3180651827
3180657064
3180666199
3180670716
3180672118
3180672132
3180672147
3180672307
3180698113
3180700041
3180704650
3180704651
3180711443
3180711444
3180712068
3180712069
3180712072
3180712078
3180712098
3180712099
3180714347
3180714349
3180731666
3180734840
3180735962
3180735963
3180735964
3180735966
3180771145
3180787793
3180790948
3180817259
3180817260
3180832662
3180832664
3180832667
3180839457
3180839459
3180839460
3180839461
3180839463
3180862863
3180862864
3180869005
3180869006
3180872720
3180884374
3180904663
3180904667
3180904675
3180904813
3180957256
3180968669
3180968672
3180972588
3180975405
3180990985
3180990987
3180993567
3181006095
3181009082
3181009085
3181009849
3181009881
3181009889
3181009909
3181013670
3181013671
3181015071
3181015186
3181029655
3181051436
3181051438
3181065970
3181065971
3181065972
3181065975
3181070700
3181070701
3181086774
3181096977
3181121519
3181135637
3181178460
3181178461
3181192461
3181192463
3181192464
3181192465
3181192466
3181192468
3181192469
3181192470
3181230890
3181230891
3181270960
3181270961
3181270962
3181270963
3181275597
3181319037
3181319039
3181322367
3181323485
3181323521
3181323522
3181323523
3181323524
3181323527
3181323528
3181323592
3181323595
3181347743
3181347744
3181357662
3181365467
3181372408
3181372410
3181374047
3181374552
3181382139
3181382971
3181382972
3181384092
3181384093
3181384094
3181398819
3181398821
3181398825
3181406172
3181406175
3181416418
3181422306
3181431225
3181432839
3181550936
3181641095
3181646329
3181646330
3181661765
3181661766
3181678584
3181678585
3181686666
3181686668
3181686669
3181707248
3181707903
3181725159
3181771434
3181771436
3181796757
3181796759
3181837373
3181855390
3181855392
3181858985
3181858986
3181868289
3181883710
3181883713
3181898007
3181904091
3193723538
3193730622
3193730947
3193731266
3193731421
3193797461
3193842920
3193842923
3193845656
3193847941
3193850440
3193856281
3193856286
3193856293
3193881697
3193881700
3193886002
3193886125
3193886296
3193889254
3193889256
3194059583
3194081036
3194081037
3194083616
3194083617
3194083618
3194083619
3194083620
3194083621
3194083624
3194083625
3194099475
3194104983
3194104984
3194104985
3194104986
3194116957
3194152259
3194162619
3194163495
3194180550
3194206788
3194229349
3194229352
3194229355
3194229357
3194229358
3194229361
3194229363
3194246080
3194270643
3194270645
3194277107
3194277109
3194287567
3194287570
3194289784
3194302450
3194306509
3194323582
3194323583
3194326784
3194326785
3194329798
3194329840
3194340370
3194340371
3194340372
3194387077
3194392173
3194435274
3194435275
3194435277
3194435278
3194456028
3194461947
3194461950
3194461951
3194483774
3194485699
3194487341
3194558795
3194558796
3194558798
3194558799
3194574903
3194585055
3194585058
3194646393
3194646396
3194646397
3194658464
3194658869
3194659316
3194663071
3194663072
3194663075
3194666646
3194704256
3194704257
3194704258
3194704259
3194704260
3194704261
3194704263
3194704265
3194764380
3194776012
3194780224
3194783102
3194789207
3194794982
3194808839
3194885851
3194919095
3194938476
3194952096
3194952097
3194965435
3194975375
3195005655
3195014126
3195014128
3195024736
3195063503
3195144591
3195149295
3195149296
3195167833
3195167859
3195201363
3195281604
3195298192
3195298196
3195298198
3195314985
3195314989
3195318563
3195318564
3195330501
3195339631
3195339632
3195352335
3195378120
3195378122
3195391150
3195395424
3195448069
3195448072
3195448073
3195448074
3195567625
3195567626
3195598035
3195598036
3195598037
3195621991
3195621993
3195689277
3195689278
3195689279
3195689280
3195689283
3195689285
3195689287
3195691543
3195830864
3195838083
3195838084
3195838086
3195838087
3195838090
3195838091
3195848425
3195880262
3195880317
3195885877
3195890283
3195919977
3195984033
3195984035
3195984037
3196001148
3196001689
3196018407
3196024543
3196027472
3196035179
3196062394
3196062926
3196063276
3196063278
3196084799
3196084804
3196084805
3196084806
3226664496
3226664497
3226664498
3226671961
3226671963
3226690170
3226702575
3226720775
3226720776
3226723704
3226727897
3226727900
3226733346
3226733348
3226733351
3226742011
3226766481
3226769533
3226769534
3226771226
3226781324
3226787850
3226787852
3226789759
3226789762
3226809949
3226841129
3226987177
3226987178
3227025017
3227025018
3227025019
3227025020
3227025021
3227026202
3227026355
3227026358
3227026359
3227026360
3227026369
3227026370
3227026372
3227045103
3227066036
3227093174
3227093697
3227095625
3227102510
3227106233
3227125709
3227140773
3227230724
3227291536
3227309791
3227320245
3227321374
3227324114
3227324115
3227324116
3227330282
3227330287
3227393202
3227393204
3227395376
3227403562
3227404577
3227404928
3227404929
3227411840
3227418710
3227419728
3227419730
3227450960
3227450961
3227450962
3227451519
3227451522
3227452124
3227461575
3227466791
3227466792
3227466793
3227466794
3227476775
3227481729
3227499209
3227499212
3227523396
3227529343
3227529370
3227540796
3227540797
3227540799
3227540804
3227546902
3227546932
3227553941
3227553942
3227553943
3227565297
3227565300
3227611961
3227611962
3227612926
3227612999
3227624666
3227624672
3227624673
3227627939
3227627941
3227647772
3227652868
3227653094
3227658358
3227658365
3227660410
3227672967
3227672969
3227672971
3227672972
3227682959
3227683028
3227686228
3227686230
3227688328
3227688330
3227735072
3227790006
3227790008
3227790009
3227790011
3227804154
3227806962
3227814600
3227814605
3227826265
3227826266
3227874426
3227874427
3227921464
3227921479
3227932482
3227932486
3228007853
3228008053
3228026924
3228031951
3228031953
3228031954
3228031955
3228031956
3228031957
3228031959
3228070977
3228070987
3228070988
3228111803
3228113933
3228136324
3228136325
3228136327
3228136328
3228144884
3228144885
3228144886
3228144887
3228144888
3228144890
3228153540
3228154710
3228196299
3228239093
3228259664
3228267954
3228267955
3228267957
3228343826
3228343827
3228343829
3228343830
3228347303
3228347304
3228440490
3228485113
3228501772
3228506096
3228508671
3228508673
3228508674
3228519932
3228519936
3228528786
3228528788
3228528789
3228538379
3228538380
3228538381
3228538382
3228538383
3228538384
3228547823
3228547896
3228548173
3228548176
3228557091
3228557160
3228561313
3228562877
3228562952
3228562955
3228562967
3163822491
3163822492
3163832934
3163835252
3163835264
3163835267
3163871881
3163888487
3163888488
3163888493
3163907366
3163907373
3163907681
3163907682
3163916318
3163917203
3163917249
3163924216
3163924217
3163925478
3163925667
3163934790
3163934852
3163934857
3163934858
3163946419
3163954829
3163954834
3163955398
3163955406
3163971784
3164144721
3164144723
3164178289
3164219360
3164232470
3164232471
3164232472
3164232473
3164232474
3164232476
3164242076
3164242077
3164242079
3164242080
3164242081
3164251538
3164251539
3164251540
3164251541
3164300507
3164300508
3164300509
3164323255
3164336389
3164360044
3164360045
3164360047
3164360049
3164360053
3164360055
3164360056
3164995798
3164995799
3164995800
3164995806
3164995807
3164995810
3164995811
3164995817
3164995819
3164995820
3164995824
3164995825
3164995826
3164995827
3164995829
3164995830
3164995832
3164995833
3164995838
3164995839
3164995844
3164995849
3164995850
3164995853
3164995858
3164995861
3164995863
3164995866
3164995867
3164995868
3164995870
3164995873
3164995874
3164995875
3164995876
3164995877
3164995878
3164995880
3164995881
3164995886
3164995888
3164995889
3164995890
3164995891
3164995892
3164995893
3164995895
3164995896
3164995897
3164995901
3164995902
3164995905
3164995906
3164995908
3164995914
3164995915
3164995916
3164995917
3164995920
3164995923
3164995926
3164995927
3164995928
3164995935
3164995936
3164995938
3164995940
3165002552
3165002553
3165002562
3165002617
3165002618
3165002623
3165003270
3165003273
3165003287
3165003323
3165003339
3165003352
3165003354
3165003359
3165003360
3165003361
3165037502
3165037505
3165069330
3165069332
3165070096
3165100489
3165100490
3165135317
3165143738
3165143739
3165143740
3165143742
3165158261
3165158282
3165158297
3165162807
3165172461
3165172550
3165179006
3165179026
3165186011
3165186013
3165186014
3165198692
3165200449
3165210314
3165213302
3165219319
3165224304
3165318766
3165323665
3165323669
3165323671
3165323673
3165323676
3165323677
3165323678
3165323682
3165334026
3165336877
3165345746
3165504949
3165504950
3165505303
3165505311
3165523092
3165523748
3165529370
3165529453
3165529454
3165529479
3165529881
3165529972
3165529989
3165530425
3165530441
3165530520
3165530536
3165530756
3165530896
3165531743
3165531745
3165531790
3165531815
3165531903
3165531922
3165531976
3165532019
3165532067
3165532068
3165537101
3165777731
3165777737
3165777740
3165777741
3165777742
3165777743
3165777744
3165777750
3177779212
3177789155
3177840470
3177868433
3177868435
3177879623
3177879624
3177887966
3177887968
3177887970
3177887971
3177898876
3177908561
3177922282
3177928386
3177928387
3177928388
3177928389
3177932093
3177932139
3177932159
3177934683
3177934684
3177934766
3177934771
3177937361
3177945271
3177945353
3177945364
3177945491
3177945986
3177956716
3177956729
3177958320
3177962199
3177974097
3177974099
3177974101
3177995732
3178044189
3178046845
3178046846
3178046847
3178046848
3178052683
3178238988
3178238991
3178238995
3178242020
3178242021
3178242034
3178242035
3178242037
3178242038
3178245720
3178249464
3178249950
3178272857
3178272864
3178298331
3178311516
3178318302
3178318305
3178318306
3178320513
3178320514
3178324617
3178325156
3178325159
3178325170
3178325175
3178334652
3178336472
3178337978
3178337979
3178364731
3178364733
3178364740
3178364741
3178365799
3178367557
3178367559
3178367561
3178367563
3178372300
3178425002
3178453140
3178456539
3178456540
3178456541
3178456543
3178456544
3178456545
3178472674
3178472675
3178472678
3178686264
3178688065
3178689784
3178689786
3178689788
3178689793
3178808793
3178808818
3178808820
3178810888
3178810912
3178811395
3178811396
3178811397
3178811415
3178821630
3178821641
3178821669
3178821693
3178821703
3178838460
3178838462
3178838463
3178853467
3178864807
3178865504
3178865507
3178865735
3178865737
3178865739
3178886961
3178886964
3178886965
3178888766
3178892916
3178893015
3178893038
3178911365
3178915704
3178915706
3178915707
3178915709
3178922624
3178928842
3178928843
3178929662
3178929673
3178990326
3179053950
3179065525
3179065607
3179087666
3179087785
3179088439
3179107051
3179107052
3179111822
3179111825
3179111826
3179123154
3179123155
3179123679
3179166767
3179166769
3179166770
3179166771
3179184230
3179185490
3179191152
3179201691
3179209913
3179228497
3179228510
3179228511
3179228512
3179228515
3179254748
3179254793
3179261432
3179261450
3179275091
3179276732
3179276734
3179288675
3179288676
3179288680
3179288681
3179288682
3179288685
3179288688
3179300850
3179300851
3179308849
3179308899
3179311381
3179334565
3179334566
3179334608
3179334866
3179336852
3179336853
3179345280
3179362693
3179362695
3179386474
3179601952
3179648921
3179648923
3179648924
3179648925
3179648926
3179694808
3179698041
3179709055
3179709058
3179709059
3179740837
3179740867
3179748223
3179773114
3179773116
3179773118
3179773121
3179773123
3179798119
3179809382
3179829856
3179829858
3179829861
3179829867
3179831387
3179841329
3179841330
3179841331
3179848118
3179861729
3179861910
3179890897
3179890899
3179890900
3179890902
3179890904
3179890925
3213878166
3213878167
3213896605
3213896607
3213896608
3213911972
3213915504
3213922681
3213922682
3213922705
3213930721
3213932211
3213932213
3213949396
3213949397
3213949398
3213949399
3213954131
3214065527
3214067801
3214069308
3214075877
3214092818
3214111650
3214118074
3214118320
3214127912
3214128821
3214192813
3214192815
3214225484
3214225748
3214279585
3214286840
3214309329
3214327354
3214327356
3214328794
3214328795
3214328796
3214374382
3214374383
3214374624
